country,year,age,rate
Cuba,1997,5-14 years,0.72
Cuba,1998,75+ years,28.07
Cuba,1998,55-74 years,22.36
Cuba,1998,35-54 years,15.32
Cuba,1998,15-24 years,11.08
Cuba,1998,25-34 years,9.81
Cuba,1998,5-14 years,0.24
Cuba,1999,55-74 years,23.19
Cuba,1999,75+ years,22.65
Cuba,1999,35-54 years,12.47
Cuba,1999,15-24 years,8.56
Cuba,1999,25-34 years,8.49
Cuba,1999,5-14 years,0.6
Cuba,2000,75+ years,20.79
Cuba,2000,55-74 years,18.35
Cuba,2000,35-54 years,11.56
Cuba,2000,25-34 years,9.82
Cuba,2000,15-24 years,6.98
Cuba,2000,5-14 years,0.37
Cuba,2001,55-74 years,16.33
Cuba,2001,75+ years,16.29
Cuba,2001,35-54 years,9.38
Cuba,2001,25-34 years,7.2
Cuba,2001,15-24 years,6.62
Cuba,2001,5-14 years,0.37
Cuba,2002,75+ years,22.86
Cuba,2002,55-74 years,14.49
Cuba,2002,35-54 years,9.89
Cuba,2002,25-34 years,8.49
Cuba,2002,15-24 years,3.96
Cuba,2002,5-14 years,0.38
Cuba,2003,75+ years,16.02
Cuba,2003,55-74 years,14.34
Cuba,2003,35-54 years,7.92
Cuba,2003,25-34 years,4.54
Cuba,2003,15-24 years,4.15
Cuba,2003,5-14 years,0.13
Cuba,2004,55-74 years,14.74
Cuba,2004,75+ years,13.98
Cuba,2004,35-54 years,7.88
Cuba,2004,25-34 years,4.87
Cuba,2004,15-24 years,3.02
Cuba,2004,5-14 years,0.27
Cuba,2005,75+ years,16.15
Cuba,2005,55-74 years,13.26
Cuba,2005,35-54 years,6.49
Cuba,2005,15-24 years,4.66
Cuba,2005,25-34 years,3.96
Cuba,2005,5-14 years,0.41
Cuba,2006,75+ years,12.95
Cuba,2006,55-74 years,10.07
Cuba,2006,35-54 years,5.46
Cuba,2006,25-34 years,3.31
Cuba,2006,15-24 years,2.18
Cuba,2006,5-14 years,0.14
Cuba,2007,75+ years,15.78
Cuba,2007,55-74 years,9.36
Cuba,2007,35-54 years,5.09
Cuba,2007,25-34 years,2.84
Cuba,2007,15-24 years,1.91
Cuba,2007,5-14 years,0.0
Cuba,2008,55-74 years,13.6
Cuba,2008,75+ years,11.57
Cuba,2008,35-54 years,5.34
Cuba,2008,15-24 years,3.06
Cuba,2008,25-34 years,2.45
Cuba,2008,5-14 years,0.29
Cuba,2009,75+ years,13.35
Cuba,2009,55-74 years,13.34
Cuba,2009,35-54 years,6.55
Cuba,2009,25-34 years,3.26
Cuba,2009,15-24 years,1.54
Cuba,2009,5-14 years,0.44
Cuba,2010,55-74 years,14.12
Cuba,2010,75+ years,11.75
Cuba,2010,35-54 years,5.54
Cuba,2010,25-34 years,2.47
Cuba,2010,15-24 years,2.33
Cuba,2010,5-14 years,1.06
Cuba,2011,75+ years,14.2
Cuba,2011,55-74 years,12.03
Cuba,2011,35-54 years,5.57
Cuba,2011,25-34 years,2.91
Cuba,2011,15-24 years,1.71
Cuba,2011,5-14 years,0.46
Cuba,2012,75+ years,14.28
Cuba,2012,55-74 years,10.31
Cuba,2012,35-54 years,4.93
Cuba,2012,15-24 years,3.35
Cuba,2012,25-34 years,2.3
Cuba,2012,5-14 years,0.32
Cuba,2013,75+ years,13.02
Cuba,2013,55-74 years,10.54
Cuba,2013,35-54 years,4.94
Cuba,2013,25-34 years,2.8
Cuba,2013,15-24 years,2.74
Cuba,2013,5-14 years,0.64
Cuba,2014,75+ years,13.13
Cuba,2014,55-74 years,10.79
Cuba,2014,35-54 years,5.66
Cuba,2014,15-24 years,2.67
Cuba,2014,25-34 years,1.64
Cuba,2014,5-14 years,0.33
Cuba,2015,75+ years,13.97
Cuba,2015,55-74 years,9.4
Cuba,2015,35-54 years,5.45
Cuba,2015,25-34 years,2.81
Cuba,2015,15-24 years,2.44
Cuba,2015,5-14 years,0.0
Cyprus,1999,15-24 years,0.0
Cyprus,1999,25-34 years,0.0
Cyprus,1999,35-54 years,0.0
Cyprus,1999,5-14 years,0.0
Cyprus,1999,55-74 years,0.0
Cyprus,1999,75+ years,0.0
Cyprus,2000,15-24 years,0.0
Cyprus,2000,25-34 years,0.0
Cyprus,2000,35-54 years,0.0
Cyprus,2000,5-14 years,0.0
Cyprus,2000,55-74 years,0.0
Cyprus,2000,75+ years,0.0
Cyprus,2004,25-34 years,1.85
Cyprus,2004,35-54 years,0.96
Cyprus,2004,15-24 years,0.0
Cyprus,2004,5-14 years,0.0
Cyprus,2004,55-74 years,0.0
Cyprus,2004,75+ years,0.0
Cyprus,2005,55-74 years,4.45
Cyprus,2005,15-24 years,1.74
Cyprus,2005,35-54 years,0.95
Cyprus,2005,25-34 years,0.0
Cyprus,2005,5-14 years,0.0
Cyprus,2005,75+ years,0.0
Cyprus,2006,55-74 years,4.33
Cyprus,2006,35-54 years,2.8
Cyprus,2006,25-34 years,1.74
Cyprus,2006,15-24 years,0.0
Cyprus,2006,5-14 years,0.0
Cyprus,2006,75+ years,0.0
Cyprus,2007,25-34 years,3.37
Cyprus,2007,55-74 years,1.4
Cyprus,2007,35-54 years,0.91
Cyprus,2007,15-24 years,0.0
Cyprus,2007,5-14 years,0.0
Cyprus,2007,75+ years,0.0
Cyprus,2008,25-34 years,4.81
Cyprus,2008,35-54 years,4.43
Cyprus,2008,55-74 years,2.71
Cyprus,2008,15-24 years,0.0
Cyprus,2008,5-14 years,0.0
Cyprus,2008,75+ years,0.0
Cyprus,2009,75+ years,3.88
Cyprus,2009,35-54 years,3.44
Cyprus,2009,25-34 years,3.03
Cyprus,2009,15-24 years,0.0
Cyprus,2009,5-14 years,0.0
Cyprus,2009,55-74 years,0.0
Cyprus,2010,15-24 years,4.65
Cyprus,2010,35-54 years,3.36
Cyprus,2010,55-74 years,1.26
Cyprus,2010,25-34 years,0.0
Cyprus,2010,5-14 years,0.0
Cyprus,2010,75+ years,0.0
Cyprus,2011,75+ years,3.86
Cyprus,2011,35-54 years,2.45
Cyprus,2011,55-74 years,1.24
Cyprus,2011,15-24 years,0.0
Cyprus,2011,25-34 years,0.0
Cyprus,2011,5-14 years,0.0
Cyprus,2012,25-34 years,1.33
Cyprus,2012,35-54 years,0.8
Cyprus,2012,15-24 years,0.0
Cyprus,2012,5-14 years,0.0
Cyprus,2012,55-74 years,0.0
Cyprus,2012,75+ years,0.0
Cyprus,2013,35-54 years,3.18
Cyprus,2013,55-74 years,1.16
Cyprus,2013,15-24 years,0.0
Cyprus,2013,25-34 years,0.0
Cyprus,2013,5-14 years,0.0
Cyprus,2013,75+ years,0.0
Cyprus,2014,55-74 years,5.74
Cyprus,2014,25-34 years,5.53
Cyprus,2014,15-24 years,5.07
Cyprus,2014,35-54 years,0.82
Cyprus,2014,5-14 years,0.0
Cyprus,2014,75+ years,0.0
Cyprus,2015,55-74 years,3.41
Cyprus,2015,25-34 years,2.83
Cyprus,2015,35-54 years,2.52
Cyprus,2015,15-24 years,1.72
Cyprus,2015,5-14 years,0.0
Cyprus,2015,75+ years,0.0
Cyprus,2016,35-54 years,2.55
Cyprus,2016,25-34 years,1.4
Cyprus,2016,55-74 years,1.11
Cyprus,2016,15-24 years,0.0
Cyprus,2016,75+ years,0.0
Czech Republic,1990,75+ years,35.37
Czech Republic,1990,55-74 years,19.27
Czech Republic,1990,35-54 years,10.51
Czech Republic,1990,25-34 years,7.75
Czech Republic,1990,15-24 years,4.55
Czech Republic,1990,5-14 years,0.13
Czech Republic,1991,75+ years,29.47
Czech Republic,1991,55-74 years,16.68
Czech Republic,1991,35-54 years,10.87
Czech Republic,1991,25-34 years,6.73
Czech Republic,1991,15-24 years,4.31
Czech Republic,1991,5-14 years,0.14
Czech Republic,1992,75+ years,30.79
Czech Republic,1992,55-74 years,15.83
Czech Republic,1992,35-54 years,11.19
Czech Republic,1992,25-34 years,7.88
Czech Republic,1992,15-24 years,2.79
Czech Republic,1992,5-14 years,0.0
Czech Republic,1993,75+ years,34.12
Czech Republic,1993,55-74 years,14.77
Czech Republic,1993,35-54 years,10.73
Czech Republic,1993,25-34 years,7.01
Czech Republic,1993,15-24 years,4.32
Czech Republic,1993,5-14 years,0.0
Czech Republic,1994,75+ years,33.12
Czech Republic,1994,55-74 years,16.65
Czech Republic,1994,35-54 years,11.86
Czech Republic,1994,25-34 years,6.22
Czech Republic,1994,15-24 years,3.74
Czech Republic,1994,5-14 years,0.3
Czech Republic,1995,75+ years,30.56
Czech Republic,1995,55-74 years,14.19
Czech Republic,1995,35-54 years,9.24
Czech Republic,1995,15-24 years,4.18
Czech Republic,1995,25-34 years,3.74
Czech Republic,1995,5-14 years,0.61
Czech Republic,1996,75+ years,23.51
Czech Republic,1996,55-74 years,11.1
Czech Republic,1996,35-54 years,7.84
Czech Republic,1996,25-34 years,3.83
Czech Republic,1996,15-24 years,2.87
Czech Republic,1996,5-14 years,0.16
Czech Republic,1997,75+ years,17.9
Czech Republic,1997,55-74 years,10.08
Czech Republic,1997,35-54 years,8.98
Czech Republic,1997,25-34 years,4.61
Czech Republic,1997,15-24 years,2.54
Czech Republic,1997,5-14 years,0.16
Czech Republic,1998,75+ years,18.32
Czech Republic,1998,55-74 years,11.01
Czech Republic,1998,35-54 years,7.38
Czech Republic,1998,15-24 years,3.81
Czech Republic,1998,25-34 years,2.81
Czech Republic,1998,5-14 years,0.48
Czech Republic,1999,75+ years,18.47
Czech Republic,1999,55-74 years,8.86
Czech Republic,1999,35-54 years,7.19
Czech Republic,1999,25-34 years,4.39
Czech Republic,1999,15-24 years,3.04
Czech Republic,1999,5-14 years,0.0
Czech Republic,2000,75+ years,16.57
Czech Republic,2000,55-74 years,10.56
Czech Republic,2000,35-54 years,8.07
Czech Republic,2000,25-34 years,3.46
Czech Republic,2000,15-24 years,3.27
Czech Republic,2000,5-14 years,0.67
Czech Republic,2001,75+ years,14.7
Czech Republic,2001,35-54 years,8.73
Czech Republic,2001,55-74 years,8.49
Czech Republic,2001,25-34 years,3.88
Czech Republic,2001,15-24 years,2.55
Czech Republic,2001,5-14 years,0.34
Czech Republic,2002,75+ years,16.96
Czech Republic,2002,55-74 years,7.78
Czech Republic,2002,35-54 years,7.44
Czech Republic,2002,25-34 years,3.81
Czech Republic,2002,15-24 years,3.64
Czech Republic,2002,5-14 years,0.18
Czech Republic,2003,75+ years,18.34
Czech Republic,2003,35-54 years,8.87
Czech Republic,2003,55-74 years,8.77
Czech Republic,2003,25-34 years,3.58
Czech Republic,2003,15-24 years,3.17
Czech Republic,2003,5-14 years,0.55
Czech Republic,2004,75+ years,15.05
Czech Republic,2004,55-74 years,8.26
Czech Republic,2004,35-54 years,6.98
Czech Republic,2004,25-34 years,2.89
Czech Republic,2004,15-24 years,2.07
Czech Republic,2004,5-14 years,0.57
Czech Republic,2005,75+ years,11.88
Czech Republic,2005,35-54 years,7.74
Czech Republic,2005,55-74 years,7.0
Czech Republic,2005,25-34 years,3.92
Czech Republic,2005,15-24 years,2.41
Czech Republic,2005,5-14 years,0.39
Czech Republic,2006,75+ years,9.53
Czech Republic,2006,55-74 years,7.54
Czech Republic,2006,35-54 years,6.78
Czech Republic,2006,25-34 years,2.37
Czech Republic,2006,15-24 years,1.82
Czech Republic,2006,5-14 years,0.0
Czech Republic,2007,75+ years,11.17
Czech Republic,2007,55-74 years,5.92
Czech Republic,2007,35-54 years,5.21
Czech Republic,2007,25-34 years,2.48
Czech Republic,2007,15-24 years,2.29
Czech Republic,2007,5-14 years,0.0
Czech Republic,2008,75+ years,8.29
Czech Republic,2008,55-74 years,6.76
Czech Republic,2008,35-54 years,6.23
Czech Republic,2008,25-34 years,3.8
Czech Republic,2008,15-24 years,2.14
Czech Republic,2008,5-14 years,0.22
Czech Republic,2009,75+ years,9.32
Czech Republic,2009,55-74 years,6.16
Czech Republic,2009,35-54 years,5.53
Czech Republic,2009,15-24 years,2.48
Czech Republic,2009,25-34 years,2.18
Czech Republic,2009,5-14 years,0.22
Czech Republic,2010,75+ years,8.82
Czech Republic,2010,55-74 years,6.52
Czech Republic,2010,35-54 years,6.02
Czech Republic,2010,25-34 years,3.23
Czech Republic,2010,15-24 years,3.17
Czech Republic,2010,5-14 years,0.0
Czech Republic,2011,75+ years,9.45
Czech Republic,2011,35-54 years,5.9
Czech Republic,2011,55-74 years,5.87
Czech Republic,2011,25-34 years,3.63
Czech Republic,2011,15-24 years,3.16
Czech Republic,2011,5-14 years,0.0
Czech Republic,2012,75+ years,9.85
Czech Republic,2012,55-74 years,7.95
Czech Republic,2012,35-54 years,6.39
Czech Republic,2012,25-34 years,2.93
Czech Republic,2012,15-24 years,1.72
Czech Republic,2012,5-14 years,0.21
Czech Republic,2013,75+ years,7.84
Czech Republic,2013,35-54 years,7.26
Czech Republic,2013,55-74 years,6.83
Czech Republic,2013,25-34 years,4.11
Czech Republic,2013,15-24 years,2.68
Czech Republic,2013,5-14 years,0.41
Czech Republic,2014,75+ years,11.64
Czech Republic,2014,55-74 years,7.89
Czech Republic,2014,35-54 years,6.23
Czech Republic,2014,25-34 years,3.65
Czech Republic,2014,15-24 years,2.04
Czech Republic,2014,5-14 years,0.2
Czech Republic,2015,75+ years,9.34
Czech Republic,2015,55-74 years,5.89
Czech Republic,2015,35-54 years,5.63
Czech Republic,2015,15-24 years,3.65
Czech Republic,2015,25-34 years,2.86
Czech Republic,2015,5-14 years,0.97
Czech Republic,2016,55-74 years,6.33
Czech Republic,2016,35-54 years,5.9
Czech Republic,2016,75+ years,5.2
Czech Republic,2016,25-34 years,4.91
Czech Republic,2016,15-24 years,4.38
Denmark,1994,75+ years,30.36
Denmark,1994,55-74 years,20.0
Denmark,1994,35-54 years,15.44
Denmark,1994,25-34 years,5.86
Denmark,1994,15-24 years,3.76
Denmark,1994,5-14 years,0.0
Denmark,1995,75+ years,27.02
Denmark,1995,55-74 years,20.47
Denmark,1995,35-54 years,14.61
Denmark,1995,25-34 years,4.58
Denmark,1995,15-24 years,2.34
Denmark,1995,5-14 years,0.0
Denmark,1996,75+ years,20.07
Denmark,1996,35-54 years,15.38
Denmark,1996,55-74 years,14.24
Denmark,1996,25-34 years,5.06
Denmark,1996,15-24 years,2.38
Denmark,1996,5-14 years,0.0
Denmark,1997,75+ years,19.46
Denmark,1997,55-74 years,17.56
Denmark,1997,35-54 years,11.15
Denmark,1997,25-34 years,5.54
Denmark,1997,15-24 years,5.21
Denmark,1997,5-14 years,0.0
Denmark,1998,75+ years,15.99
Denmark,1998,55-74 years,14.57
Denmark,1998,35-54 years,10.44
Denmark,1998,25-34 years,4.04
Denmark,1998,15-24 years,2.84
Denmark,1998,5-14 years,0.0
Denmark,1999,55-74 years,13.74
Denmark,1999,75+ years,10.91
Denmark,1999,35-54 years,9.74
Denmark,1999,25-34 years,5.34
Denmark,1999,15-24 years,2.27
Denmark,1999,5-14 years,0.0
Denmark,2000,75+ years,17.54
Denmark,2000,55-74 years,10.23
Denmark,2000,35-54 years,9.73
Denmark,2000,25-34 years,4.11
Denmark,2000,15-24 years,2.99
Denmark,2000,5-14 years,0.0
Denmark,2001,75+ years,20.02
Denmark,2001,55-74 years,15.31
Denmark,2001,35-54 years,9.58
Denmark,2001,15-24 years,2.37
Denmark,2001,25-34 years,2.35
Denmark,2001,5-14 years,0.0
Denmark,2002,75+ years,17.57
Denmark,2002,55-74 years,11.33
Denmark,2002,35-54 years,8.26
Denmark,2002,25-34 years,2.93
Denmark,2002,15-24 years,2.05
Denmark,2002,5-14 years,0.0
Denmark,2003,75+ years,10.93
Denmark,2003,55-74 years,10.39
Denmark,2003,35-54 years,5.63
Denmark,2003,25-34 years,5.15
Denmark,2003,15-24 years,2.06
Denmark,2003,5-14 years,0.0
Denmark,2004,55-74 years,11.41
Denmark,2004,75+ years,9.69
Denmark,2004,35-54 years,9.31
Denmark,2004,25-34 years,5.21
Denmark,2004,15-24 years,3.78
Denmark,2004,5-14 years,0.6
Denmark,2005,75+ years,16.05
Denmark,2005,55-74 years,10.37
Denmark,2005,35-54 years,7.61
Denmark,2005,25-34 years,2.78
Denmark,2005,15-24 years,2.39
Denmark,2005,5-14 years,0.0
Denmark,2006,55-74 years,11.87
Denmark,2006,75+ years,10.57
Denmark,2006,35-54 years,7.47
Denmark,2006,25-34 years,4.24
Denmark,2006,15-24 years,3.02
Denmark,2006,5-14 years,0.3
Denmark,2007,75+ years,13.99
Denmark,2007,35-54 years,9.24
Denmark,2007,55-74 years,9.07
Denmark,2007,25-34 years,4.34
Denmark,2007,15-24 years,1.96
Denmark,2007,5-14 years,0.0
Denmark,2008,75+ years,11.47
Denmark,2008,55-74 years,10.22
Denmark,2008,35-54 years,9.86
Denmark,2008,25-34 years,2.65
Denmark,2008,15-24 years,2.54
Denmark,2008,5-14 years,0.6
Denmark,2009,75+ years,13.6
Denmark,2009,55-74 years,8.31
Denmark,2009,35-54 years,5.56
Denmark,2009,25-34 years,3.89
Denmark,2009,15-24 years,1.23
Denmark,2009,5-14 years,0.3
Denmark,2010,75+ years,9.31
Denmark,2010,55-74 years,8.82
Denmark,2010,35-54 years,8.24
Denmark,2010,15-24 years,3.0
Denmark,2010,25-34 years,1.83
Denmark,2010,5-14 years,0.0
Denmark,2011,75+ years,9.25
Denmark,2011,55-74 years,8.86
Denmark,2011,35-54 years,6.42
Denmark,2011,25-34 years,3.71
Denmark,2011,15-24 years,3.23
Denmark,2011,5-14 years,0.0
Denmark,2012,55-74 years,10.9
Denmark,2012,75+ years,7.89
Denmark,2012,35-54 years,7.47
Denmark,2012,25-34 years,3.41
Denmark,2012,15-24 years,2.31
Denmark,2012,5-14 years,0.0
Denmark,2013,75+ years,10.25
Denmark,2013,55-74 years,7.89
Denmark,2013,35-54 years,6.97
Denmark,2013,25-34 years,4.96
Denmark,2013,15-24 years,3.42
Denmark,2013,5-14 years,0.31
Denmark,2014,75+ years,14.46
Denmark,2014,35-54 years,7.62
Denmark,2014,55-74 years,7.5
Denmark,2014,25-34 years,2.15
Denmark,2014,15-24 years,1.98
Denmark,2014,5-14 years,0.31
Denmark,2015,75+ years,12.63
Denmark,2015,55-74 years,9.95
Denmark,2015,35-54 years,6.6
Denmark,2015,25-34 years,4.53
Denmark,2015,15-24 years,1.68
Denmark,2015,5-14 years,0.93
Dominica,1985,15-24 years,0.0
Dominica,1985,25-34 years,0.0
Dominica,1985,35-54 years,0.0
Dominica,1985,5-14 years,0.0
Dominica,1985,55-74 years,0.0
Dominica,1985,75+ years,0.0
Ecuador,1985,15-24 years,6.46
Ecuador,1985,25-34 years,5.16
Ecuador,1985,75+ years,4.08
Ecuador,1985,35-54 years,2.17
Ecuador,1985,55-74 years,1.32
Ecuador,1985,5-14 years,0.32
Ecuador,1986,15-24 years,8.01
Ecuador,1986,75+ years,7.94
Ecuador,1986,25-34 years,4.53
Ecuador,1986,55-74 years,2.25
Ecuador,1986,35-54 years,1.68
Ecuador,1986,5-14 years,0.46
Ecuador,1987,15-24 years,7.9
Ecuador,1987,25-34 years,3.67
Ecuador,1987,35-54 years,2.06
Ecuador,1987,75+ years,1.52
Ecuador,1987,55-74 years,1.48
Ecuador,1987,5-14 years,0.31
Ecuador,1988,15-24 years,7.1
Ecuador,1988,25-34 years,3.84
Ecuador,1988,35-54 years,3.51
Ecuador,1988,75+ years,2.96
Ecuador,1988,55-74 years,1.72
Ecuador,1988,5-14 years,0.38
Ecuador,1989,15-24 years,8.82
Ecuador,1989,25-34 years,5.14
Ecuador,1989,75+ years,3.55
Ecuador,1989,35-54 years,2.71
Ecuador,1989,55-74 years,1.36
Ecuador,1989,5-14 years,0.41
Ecuador,1990,15-24 years,8.15
Ecuador,1990,25-34 years,5.39
Ecuador,1990,75+ years,2.29
Ecuador,1990,35-54 years,1.92
Ecuador,1990,55-74 years,0.79
Ecuador,1990,5-14 years,0.41
Ecuador,1991,15-24 years,11.02
Ecuador,1991,25-34 years,4.42
Ecuador,1991,55-74 years,2.3
Ecuador,1991,35-54 years,1.99
Ecuador,1991,75+ years,1.16
Ecuador,1991,5-14 years,0.7
Ecuador,1992,15-24 years,8.59
Ecuador,1992,25-34 years,4.85
Ecuador,1992,75+ years,3.15
Ecuador,1992,35-54 years,2.1
Ecuador,1992,5-14 years,1.03
Ecuador,1992,55-74 years,0.99
Ecuador,1993,15-24 years,12.01
Ecuador,1993,25-34 years,4.71
Ecuador,1993,35-54 years,3.23
Ecuador,1993,75+ years,2.02
Ecuador,1993,55-74 years,1.92
Ecuador,1993,5-14 years,0.7
Ecuador,1994,15-24 years,8.57
Ecuador,1994,25-34 years,4.46
Ecuador,1994,35-54 years,2.04
Ecuador,1994,75+ years,0.98
Ecuador,1994,5-14 years,0.92
Ecuador,1994,55-74 years,0.69
Ecuador,1995,15-24 years,8.43
Ecuador,1995,25-34 years,4.79
Ecuador,1995,35-54 years,2.25
Ecuador,1995,55-74 years,1.56
Ecuador,1995,75+ years,0.94
Ecuador,1995,5-14 years,0.75
Ecuador,1996,15-24 years,8.92
Ecuador,1996,25-34 years,5.0
Ecuador,1996,55-74 years,1.94
Ecuador,1996,35-54 years,1.9
Ecuador,1996,75+ years,1.79
Ecuador,1996,5-14 years,1.26
Ecuador,1997,15-24 years,8.7
Ecuador,1997,25-34 years,3.5
Ecuador,1997,35-54 years,2.1
Ecuador,1997,5-14 years,1.76
Ecuador,1997,55-74 years,1.25
Ecuador,1997,75+ years,0.85
Ecuador,1998,15-24 years,8.67
Ecuador,1998,25-34 years,3.01
Ecuador,1998,75+ years,2.45
Ecuador,1998,35-54 years,2.03
Ecuador,1998,5-14 years,0.87
Ecuador,1998,55-74 years,0.6
Ecuador,1999,15-24 years,8.04
Ecuador,1999,25-34 years,3.76
Ecuador,1999,35-54 years,2.21
Ecuador,1999,55-74 years,2.14
Ecuador,1999,5-14 years,1.29
Ecuador,1999,75+ years,0.78
Ecuador,2000,15-24 years,6.02
Ecuador,2000,25-34 years,4.48
Ecuador,2000,35-54 years,1.82
Ecuador,2000,55-74 years,1.69
Ecuador,2000,5-14 years,0.85
Ecuador,2000,75+ years,0.75
Ecuador,2001,15-24 years,7.0
Ecuador,2001,25-34 years,3.72
Ecuador,2001,35-54 years,2.45
Ecuador,2001,55-74 years,1.83
Ecuador,2001,75+ years,1.42
Ecuador,2001,5-14 years,1.2
Ecuador,2002,15-24 years,7.29
Ecuador,2002,25-34 years,2.99
Ecuador,2002,35-54 years,2.0
Ecuador,2002,5-14 years,1.61
Ecuador,2002,55-74 years,1.24
Ecuador,2002,75+ years,0.68
Ecuador,2003,15-24 years,9.46
Ecuador,2003,25-34 years,4.47
Ecuador,2003,75+ years,3.26
Ecuador,2003,35-54 years,1.65
Ecuador,2003,5-14 years,1.39
Ecuador,2003,55-74 years,1.21
Ecuador,2004,15-24 years,9.86
Ecuador,2004,25-34 years,3.37
Ecuador,2004,75+ years,3.12
Ecuador,2004,5-14 years,2.07
Ecuador,2004,35-54 years,1.88
Ecuador,2004,55-74 years,1.83
Ecuador,2005,15-24 years,10.7
Ecuador,2005,25-34 years,4.07
Ecuador,2005,35-54 years,2.37
Ecuador,2005,55-74 years,2.09
Ecuador,2005,5-14 years,1.78
Ecuador,2005,75+ years,1.19
Ecuador,2006,15-24 years,11.52
Ecuador,2006,25-34 years,4.45
Ecuador,2006,35-54 years,3.03
Ecuador,2006,55-74 years,2.78
Ecuador,2006,75+ years,2.3
Ecuador,2006,5-14 years,1.91
Ecuador,2007,15-24 years,10.03
Ecuador,2007,25-34 years,4.74
Ecuador,2007,55-74 years,2.82
Ecuador,2007,35-54 years,2.7
Ecuador,2007,5-14 years,1.56
Ecuador,2007,75+ years,1.11
Ecuador,2008,15-24 years,7.84
Ecuador,2008,25-34 years,4.22
Ecuador,2008,55-74 years,3.41
Ecuador,2008,35-54 years,3.32
Ecuador,2008,5-14 years,1.49
Ecuador,2008,75+ years,0.54
Ecuador,2009,15-24 years,7.24
Ecuador,2009,75+ years,4.65
Ecuador,2009,25-34 years,4.16
Ecuador,2009,35-54 years,2.93
Ecuador,2009,55-74 years,2.72
Ecuador,2009,5-14 years,1.35
Ecuador,2010,15-24 years,8.1
Ecuador,2010,25-34 years,5.11
Ecuador,2010,75+ years,2.99
Ecuador,2010,55-74 years,2.35
Ecuador,2010,35-54 years,2.33
Ecuador,2010,5-14 years,1.22
Ecuador,2011,15-24 years,8.52
Ecuador,2011,25-34 years,4.26
Ecuador,2011,35-54 years,2.62
Ecuador,2011,5-14 years,2.16
Ecuador,2011,75+ years,1.92
Ecuador,2011,55-74 years,1.5
Ecuador,2012,15-24 years,8.31
Ecuador,2012,25-34 years,4.52
Ecuador,2012,35-54 years,2.73
Ecuador,2012,75+ years,1.86
Ecuador,2012,5-14 years,1.82
Ecuador,2012,55-74 years,1.57
Ecuador,2013,15-24 years,6.22
Ecuador,2013,25-34 years,2.42
Ecuador,2013,35-54 years,1.78
Ecuador,2013,55-74 years,1.39
Ecuador,2013,75+ years,1.34
Ecuador,2013,5-14 years,1.34
Ecuador,2014,15-24 years,5.34
Ecuador,2014,25-34 years,2.61
Ecuador,2014,55-74 years,1.78
Ecuador,2014,5-14 years,1.2
Ecuador,2014,35-54 years,1.2
Ecuador,2014,75+ years,0.43
Ecuador,2015,15-24 years,7.6
Ecuador,2015,25-34 years,4.36
Ecuador,2015,35-54 years,2.45
Ecuador,2015,55-74 years,2.36
Ecuador,2015,75+ years,2.07
Ecuador,2015,5-14 years,1.79
El Salvador,1990,15-24 years,21.19
El Salvador,1990,25-34 years,11.23
El Salvador,1990,35-54 years,5.03
El Salvador,1990,55-74 years,4.06
El Salvador,1990,75+ years,2.36
El Salvador,1990,5-14 years,1.04
El Salvador,1991,15-24 years,18.08
El Salvador,1991,25-34 years,7.13
El Salvador,1991,35-54 years,3.47
El Salvador,1991,75+ years,2.26
El Salvador,1991,55-74 years,1.31
El Salvador,1991,5-14 years,1.2
El Salvador,1992,15-24 years,14.94
El Salvador,1992,25-34 years,8.98
El Salvador,1992,75+ years,4.69
El Salvador,1992,35-54 years,3.53
El Salvador,1992,5-14 years,0.89
El Salvador,1992,55-74 years,0.88
El Salvador,1993,15-24 years,13.45
El Salvador,1993,75+ years,8.81
El Salvador,1993,25-34 years,7.4
El Salvador,1993,35-54 years,4.06
El Salvador,1993,55-74 years,2.58
El Salvador,1993,5-14 years,1.94
El Salvador,1995,15-24 years,20.5
El Salvador,1995,25-34 years,9.81
El Salvador,1995,35-54 years,4.21
El Salvador,1995,5-14 years,2.41
El Salvador,1995,55-74 years,2.3
El Salvador,1995,75+ years,1.95
El Salvador,1996,15-24 years,20.03
El Salvador,1996,25-34 years,5.07
