country,year,age,rate
Bulgaria,2012,75+ years,61.19
Bulgaria,2012,55-74 years,29.44
Bulgaria,2012,35-54 years,17.2
Bulgaria,2012,25-34 years,11.91
Bulgaria,2012,15-24 years,10.75
Bulgaria,2012,5-14 years,0.3
Bulgaria,2013,75+ years,49.52
Bulgaria,2013,55-74 years,24.91
Bulgaria,2013,35-54 years,15.58
Bulgaria,2013,25-34 years,10.88
Bulgaria,2013,15-24 years,8.04
Bulgaria,2013,5-14 years,0.3
Bulgaria,2014,75+ years,52.83
Bulgaria,2014,55-74 years,23.27
Bulgaria,2014,35-54 years,14.82
Bulgaria,2014,25-34 years,9.24
Bulgaria,2014,15-24 years,8.71
Bulgaria,2014,5-14 years,0.59
Cabo Verde,2011,75+ years,40.37
Cabo Verde,2011,35-54 years,38.24
Cabo Verde,2011,25-34 years,18.62
Cabo Verde,2011,15-24 years,8.71
Cabo Verde,2011,55-74 years,6.74
Cabo Verde,2011,5-14 years,5.24
Canada,1985,75+ years,28.45
Canada,1985,55-74 years,27.27
Canada,1985,25-34 years,27.0
Canada,1985,35-54 years,25.4
Canada,1985,15-24 years,25.17
Canada,1985,5-14 years,0.7
Canada,1986,75+ years,36.26
Canada,1986,25-34 years,31.97
Canada,1986,35-54 years,28.34
Canada,1986,55-74 years,27.91
Canada,1986,15-24 years,26.93
Canada,1986,5-14 years,1.09
Canada,1987,25-34 years,30.95
Canada,1987,75+ years,28.63
Canada,1987,55-74 years,28.2
Canada,1987,35-54 years,27.49
Canada,1987,15-24 years,25.52
Canada,1987,5-14 years,1.36
Canada,1988,75+ years,30.6
Canada,1988,25-34 years,29.19
Canada,1988,55-74 years,27.27
Canada,1988,15-24 years,26.89
Canada,1988,35-54 years,25.31
Canada,1988,5-14 years,1.29
Canada,1989,75+ years,29.46
Canada,1989,25-34 years,28.31
Canada,1989,15-24 years,26.44
Canada,1989,55-74 years,25.75
Canada,1989,35-54 years,25.25
Canada,1989,5-14 years,1.02
Canada,1990,75+ years,32.42
Canada,1990,25-34 years,29.63
Canada,1990,35-54 years,25.38
Canada,1990,15-24 years,24.56
Canada,1990,55-74 years,21.83
Canada,1990,5-14 years,1.22
Canada,1991,25-34 years,29.46
Canada,1991,75+ years,29.02
Canada,1991,15-24 years,27.73
Canada,1991,35-54 years,26.59
Canada,1991,55-74 years,24.12
Canada,1991,5-14 years,1.03
Canada,1992,25-34 years,28.85
Canada,1992,75+ years,27.21
Canada,1992,35-54 years,26.22
Canada,1992,15-24 years,24.68
Canada,1992,55-74 years,23.81
Canada,1992,5-14 years,1.3
Canada,1993,35-54 years,28.17
Canada,1993,25-34 years,28.07
Canada,1993,75+ years,26.88
Canada,1993,15-24 years,23.75
Canada,1993,55-74 years,23.45
Canada,1993,5-14 years,1.34
Canada,1994,75+ years,30.33
Canada,1994,35-54 years,27.53
Canada,1994,25-34 years,25.21
Canada,1994,15-24 years,24.7
Canada,1994,55-74 years,22.13
Canada,1994,5-14 years,1.83
Canada,1995,25-34 years,29.89
Canada,1995,35-54 years,29.29
Canada,1995,75+ years,26.55
Canada,1995,15-24 years,24.72
Canada,1995,55-74 years,21.56
Canada,1995,5-14 years,1.08
Canada,1996,75+ years,29.15
Canada,1996,35-54 years,28.98
Canada,1996,25-34 years,26.25
Canada,1996,15-24 years,23.8
Canada,1996,55-74 years,22.87
Canada,1996,5-14 years,1.55
Canada,1997,35-54 years,27.18
Canada,1997,75+ years,26.98
Canada,1997,25-34 years,22.67
Canada,1997,15-24 years,22.35
Canada,1997,55-74 years,21.78
Canada,1997,5-14 years,1.87
Canada,1998,35-54 years,26.44
Canada,1998,25-34 years,24.68
Canada,1998,75+ years,24.54
Canada,1998,15-24 years,21.86
Canada,1998,55-74 years,21.66
Canada,1998,5-14 years,1.43
Canada,1999,35-54 years,30.4
Canada,1999,25-34 years,27.24
Canada,1999,75+ years,24.96
Canada,1999,55-74 years,22.21
Canada,1999,15-24 years,22.15
Canada,1999,5-14 years,1.19
Canada,2000,35-54 years,25.91
Canada,2000,75+ years,22.66
Canada,2000,25-34 years,21.74
Canada,2000,15-24 years,20.18
Canada,2000,55-74 years,19.03
Canada,2000,5-14 years,1.38
Canada,2001,35-54 years,27.53
Canada,2001,25-34 years,22.91
Canada,2001,75+ years,19.67
Canada,2001,55-74 years,19.56
Canada,2001,15-24 years,18.36
Canada,2001,5-14 years,0.67
Canada,2002,35-54 years,26.22
Canada,2002,75+ years,23.71
Canada,2002,25-34 years,21.24
Canada,2002,55-74 years,20.66
Canada,2002,15-24 years,17.51
Canada,2002,5-14 years,0.86
Canada,2003,35-54 years,26.6
Canada,2003,55-74 years,22.03
Canada,2003,75+ years,21.0
Canada,2003,25-34 years,19.32
Canada,2003,15-24 years,18.5
Canada,2003,5-14 years,0.91
Canada,2004,35-54 years,24.28
Canada,2004,25-34 years,21.48
Canada,2004,75+ years,20.68
Canada,2004,55-74 years,18.26
Canada,2004,15-24 years,16.99
Canada,2004,5-14 years,0.82
Canada,2005,35-54 years,26.72
Canada,2005,75+ years,21.37
Canada,2005,55-74 years,19.23
Canada,2005,25-34 years,18.56
Canada,2005,15-24 years,16.8
Canada,2005,5-14 years,0.93
Canada,2006,35-54 years,23.8
Canada,2006,75+ years,23.31
Canada,2006,55-74 years,20.58
Canada,2006,25-34 years,16.3
Canada,2006,15-24 years,14.47
Canada,2006,5-14 years,0.65
Canada,2007,35-54 years,24.17
Canada,2007,75+ years,21.86
Canada,2007,25-34 years,17.95
Canada,2007,55-74 years,17.93
Canada,2007,15-24 years,15.49
Canada,2007,5-14 years,0.91
Canada,2008,35-54 years,24.44
Canada,2008,75+ years,22.16
Canada,2008,55-74 years,18.96
Canada,2008,25-34 years,17.28
Canada,2008,15-24 years,14.69
Canada,2008,5-14 years,0.82
Canada,2009,35-54 years,26.11
Canada,2009,55-74 years,21.14
Canada,2009,75+ years,20.38
Canada,2009,25-34 years,18.79
Canada,2009,15-24 years,14.82
Canada,2009,5-14 years,0.67
Canada,2010,35-54 years,25.39
Canada,2010,75+ years,21.79
Canada,2010,55-74 years,20.7
Canada,2010,25-34 years,17.28
Canada,2010,15-24 years,15.73
Canada,2010,5-14 years,0.99
Canada,2011,35-54 years,22.21
Canada,2011,55-74 years,19.77
Canada,2011,75+ years,19.5
Canada,2011,25-34 years,17.08
Canada,2011,15-24 years,15.45
Canada,2011,5-14 years,0.68
Canada,2012,35-54 years,23.83
Canada,2012,55-74 years,21.47
Canada,2012,75+ years,18.61
Canada,2012,25-34 years,17.23
Canada,2012,15-24 years,16.15
Canada,2012,5-14 years,0.88
Canada,2013,35-54 years,24.72
Canada,2013,75+ years,23.31
Canada,2013,55-74 years,21.8
Canada,2013,25-34 years,17.87
Canada,2013,15-24 years,12.7
Canada,2013,5-14 years,0.78
Chile,1985,75+ years,38.81
Chile,1985,55-74 years,18.59
Chile,1985,35-54 years,14.48
Chile,1985,25-34 years,12.67
Chile,1985,15-24 years,10.73
Chile,1985,5-14 years,0.73
Chile,1986,75+ years,22.98
Chile,1986,55-74 years,21.09
Chile,1986,35-54 years,12.61
Chile,1986,25-34 years,12.1
Chile,1986,15-24 years,8.56
Chile,1986,5-14 years,0.57
Chile,1987,55-74 years,21.28
Chile,1987,75+ years,20.28
Chile,1987,25-34 years,13.99
Chile,1987,35-54 years,12.61
Chile,1987,15-24 years,8.97
Chile,1987,5-14 years,0.48
Chile,1988,75+ years,27.36
Chile,1988,55-74 years,17.84
Chile,1988,25-34 years,14.61
Chile,1988,35-54 years,13.6
Chile,1988,15-24 years,8.9
Chile,1988,5-14 years,0.4
Chile,1989,75+ years,32.08
Chile,1989,55-74 years,18.83
Chile,1989,25-34 years,14.43
Chile,1989,35-54 years,12.94
Chile,1989,15-24 years,11.16
Chile,1989,5-14 years,0.86
Chile,1990,55-74 years,23.85
Chile,1990,75+ years,19.64
Chile,1990,35-54 years,13.13
Chile,1990,25-34 years,12.68
Chile,1990,15-24 years,10.67
Chile,1990,5-14 years,0.71
Chile,1991,75+ years,27.56
Chile,1991,55-74 years,17.98
Chile,1991,35-54 years,15.81
Chile,1991,25-34 years,12.14
Chile,1991,15-24 years,11.42
Chile,1991,5-14 years,0.39
Chile,1992,75+ years,21.19
Chile,1992,55-74 years,16.41
Chile,1992,25-34 years,13.38
Chile,1992,35-54 years,11.85
Chile,1992,15-24 years,7.55
Chile,1992,5-14 years,0.46
Chile,1993,75+ years,41.7
Chile,1993,55-74 years,16.95
Chile,1993,35-54 years,12.39
Chile,1993,25-34 years,12.37
Chile,1993,15-24 years,9.54
Chile,1993,5-14 years,0.67
Chile,1994,75+ years,26.68
Chile,1994,55-74 years,19.06
Chile,1994,25-34 years,15.03
Chile,1994,35-54 years,14.25
Chile,1994,15-24 years,10.93
Chile,1994,5-14 years,0.15
Chile,1995,75+ years,31.46
Chile,1995,55-74 years,20.92
Chile,1995,35-54 years,16.34
Chile,1995,25-34 years,15.54
Chile,1995,15-24 years,11.92
Chile,1995,5-14 years,0.72
Chile,1996,55-74 years,22.39
Chile,1996,75+ years,19.3
Chile,1996,35-54 years,15.54
Chile,1996,25-34 years,14.01
Chile,1996,15-24 years,13.02
Chile,1996,5-14 years,0.5
Chile,1997,75+ years,28.14
Chile,1997,55-74 years,18.66
Chile,1997,25-34 years,14.8
Chile,1997,35-54 years,14.74
Chile,1997,15-24 years,11.71
Chile,1997,5-14 years,0.42
Chile,1998,75+ years,27.77
Chile,1998,55-74 years,22.88
Chile,1998,35-54 years,17.63
Chile,1998,25-34 years,16.57
Chile,1998,15-24 years,11.97
Chile,1998,5-14 years,0.28
Chile,1999,75+ years,32.55
Chile,1999,55-74 years,21.19
Chile,1999,25-34 years,17.66
Chile,1999,35-54 years,17.3
Chile,1999,15-24 years,10.78
Chile,1999,5-14 years,0.21
Chile,2000,75+ years,40.66
Chile,2000,55-74 years,26.21
Chile,2000,25-34 years,24.27
Chile,2000,35-54 years,23.8
Chile,2000,15-24 years,16.81
Chile,2000,5-14 years,0.56
Chile,2001,75+ years,29.88
Chile,2001,55-74 years,28.42
Chile,2001,35-54 years,27.37
Chile,2001,25-34 years,23.67
Chile,2001,15-24 years,19.42
Chile,2001,5-14 years,0.84
Chile,2002,75+ years,34.66
Chile,2002,55-74 years,25.63
Chile,2002,35-54 years,25.6
Chile,2002,25-34 years,23.67
Chile,2002,15-24 years,18.2
Chile,2002,5-14 years,1.2
Chile,2003,75+ years,36.41
Chile,2003,55-74 years,28.2
Chile,2003,35-54 years,25.09
Chile,2003,25-34 years,24.56
Chile,2003,15-24 years,17.37
Chile,2003,5-14 years,1.42
Chile,2004,75+ years,36.01
Chile,2004,55-74 years,25.96
Chile,2004,25-34 years,25.36
Chile,2004,35-54 years,25.2
Chile,2004,15-24 years,21.54
Chile,2004,5-14 years,1.07
Chile,2005,75+ years,34.23
Chile,2005,55-74 years,26.26
Chile,2005,35-54 years,23.53
Chile,2005,25-34 years,22.47
Chile,2005,15-24 years,19.08
Chile,2005,5-14 years,1.88
Chile,2006,75+ years,38.91
Chile,2006,35-54 years,26.96
Chile,2006,55-74 years,25.77
Chile,2006,25-34 years,23.05
Chile,2006,15-24 years,18.19
Chile,2006,5-14 years,1.46
Chile,2007,75+ years,28.72
Chile,2007,55-74 years,26.19
Chile,2007,25-34 years,24.78
Chile,2007,35-54 years,23.67
Chile,2007,15-24 years,21.23
Chile,2007,5-14 years,1.4
Chile,2008,75+ years,32.54
Chile,2008,25-34 years,27.45
Chile,2008,55-74 years,27.42
Chile,2008,35-54 years,27.05
Chile,2008,15-24 years,23.02
Chile,2008,5-14 years,1.05
Chile,2009,75+ years,37.48
Chile,2009,25-34 years,28.43
Chile,2009,55-74 years,28.31
Chile,2009,35-54 years,26.6
Chile,2009,15-24 years,22.91
Chile,2009,5-14 years,1.13
Chile,2010,75+ years,40.59
Chile,2010,35-54 years,26.05
Chile,2010,25-34 years,23.8
Chile,2010,55-74 years,23.48
Chile,2010,15-24 years,21.83
Chile,2010,5-14 years,1.37
Chile,2011,75+ years,35.57
Chile,2011,55-74 years,28.13
Chile,2011,25-34 years,25.2
Chile,2011,35-54 years,24.46
Chile,2011,15-24 years,21.65
Chile,2011,5-14 years,0.92
Chile,2012,75+ years,39.13
Chile,2012,25-34 years,23.92
Chile,2012,35-54 years,23.41
Chile,2012,55-74 years,22.8
Chile,2012,15-24 years,16.86
Chile,2012,5-14 years,0.62
Chile,2013,75+ years,30.87
Chile,2013,55-74 years,22.21
Chile,2013,25-34 years,21.92
Chile,2013,35-54 years,21.59
Chile,2013,15-24 years,15.71
Chile,2013,5-14 years,0.93
Chile,2014,75+ years,33.62
Chile,2014,55-74 years,22.9
Chile,2014,35-54 years,22.25
Chile,2014,25-34 years,20.87
Chile,2014,15-24 years,16.83
Chile,2014,5-14 years,0.94
Chile,2015,75+ years,41.44
Chile,2015,55-74 years,21.59
Chile,2015,35-54 years,21.14
Chile,2015,25-34 years,21.04
Chile,2015,15-24 years,15.99
Chile,2015,5-14 years,0.71
Colombia,1985,75+ years,17.02
Colombia,1985,55-74 years,11.13
Colombia,1985,25-34 years,8.31
Colombia,1985,15-24 years,8.02
Colombia,1985,35-54 years,7.67
Colombia,1985,5-14 years,0.35
Colombia,1986,75+ years,10.32
Colombia,1986,15-24 years,7.98
Colombia,1986,25-34 years,7.96
Colombia,1986,55-74 years,7.81
Colombia,1986,35-54 years,7.47
Colombia,1986,5-14 years,0.28
Colombia,1987,15-24 years,8.52
Colombia,1987,55-74 years,8.23
Colombia,1987,75+ years,7.62
Colombia,1987,25-34 years,7.34
Colombia,1987,35-54 years,5.73
Colombia,1987,5-14 years,0.41
Colombia,1988,75+ years,14.14
Colombia,1988,25-34 years,7.94
Colombia,1988,55-74 years,7.76
Colombia,1988,15-24 years,6.86
Colombia,1988,35-54 years,5.96
Colombia,1988,5-14 years,0.35
Colombia,1989,75+ years,8.63
Colombia,1989,55-74 years,7.94
Colombia,1989,25-34 years,6.98
Colombia,1989,35-54 years,5.42
Colombia,1989,15-24 years,5.38
Colombia,1989,5-14 years,0.29
Colombia,1990,75+ years,10.39
Colombia,1990,55-74 years,7.56
Colombia,1990,15-24 years,6.17
Colombia,1990,25-34 years,6.09
Colombia,1990,35-54 years,5.23
Colombia,1990,5-14 years,0.29
Colombia,1991,15-24 years,7.84
Colombia,1991,55-74 years,7.73
Colombia,1991,25-34 years,7.34
Colombia,1991,75+ years,6.64
Colombia,1991,35-54 years,5.73
Colombia,1991,5-14 years,0.57
Colombia,1992,55-74 years,9.35
Colombia,1992,75+ years,9.27
Colombia,1992,25-34 years,8.59
Colombia,1992,15-24 years,8.12
Colombia,1992,35-54 years,5.88
Colombia,1992,5-14 years,0.43
Colombia,1993,75+ years,9.87
Colombia,1993,55-74 years,9.12
Colombia,1993,15-24 years,8.26
Colombia,1993,25-34 years,7.49
Colombia,1993,35-54 years,6.75
Colombia,1993,5-14 years,0.53
Colombia,1994,75+ years,13.45
Colombia,1994,15-24 years,9.23
Colombia,1994,55-74 years,9.06
Colombia,1994,25-34 years,7.98
Colombia,1994,35-54 years,6.51
Colombia,1994,5-14 years,0.32
Colombia,1995,75+ years,11.39
Colombia,1995,55-74 years,8.59
Colombia,1995,25-34 years,7.85
Colombia,1995,15-24 years,7.41
Colombia,1995,35-54 years,5.92
Colombia,1995,5-14 years,0.35
Colombia,1996,75+ years,13.26
Colombia,1996,55-74 years,9.44
Colombia,1996,15-24 years,7.79
Colombia,1996,35-54 years,6.91
Colombia,1996,25-34 years,6.91
Colombia,1996,5-14 years,0.48
Colombia,1997,75+ years,13.05
Colombia,1997,55-74 years,8.67
Colombia,1997,15-24 years,8.34
Colombia,1997,25-34 years,7.38
Colombia,1997,35-54 years,5.99
Colombia,1997,5-14 years,0.44
Colombia,1998,75+ years,18.79
Colombia,1998,15-24 years,13.16
Colombia,1998,55-74 years,13.09
Colombia,1998,25-34 years,12.21
Colombia,1998,35-54 years,9.19
Colombia,1998,5-14 years,0.82
Colombia,1999,75+ years,18.83
Colombia,1999,55-74 years,15.1
Colombia,1999,15-24 years,12.87
Colombia,1999,25-34 years,12.54
Colombia,1999,35-54 years,10.04
Colombia,1999,5-14 years,0.8
Colombia,2000,75+ years,20.66
Colombia,2000,15-24 years,15.73
Colombia,2000,55-74 years,13.28
Colombia,2000,25-34 years,13.23
Colombia,2000,35-54 years,10.31
Colombia,2000,5-14 years,0.84
Colombia,2001,75+ years,17.76
Colombia,2001,55-74 years,15.12
Colombia,2001,15-24 years,14.84
Colombia,2001,25-34 years,13.19
Colombia,2001,35-54 years,10.78
Colombia,2001,5-14 years,0.8
Colombia,2002,75+ years,15.18
Colombia,2002,15-24 years,14.37
Colombia,2002,25-34 years,13.76
Colombia,2002,55-74 years,11.0
Colombia,2002,35-54 years,10.32
Colombia,2002,5-14 years,1.21
Colombia,2003,75+ years,14.97
Colombia,2003,55-74 years,13.99
Colombia,2003,25-34 years,12.61
Colombia,2003,15-24 years,12.26
Colombia,2003,35-54 years,9.05
Colombia,2003,5-14 years,0.81
Colombia,2004,75+ years,21.91
Colombia,2004,55-74 years,13.04
Colombia,2004,15-24 years,12.5
Colombia,2004,25-34 years,11.7
Colombia,2004,35-54 years,9.27
Colombia,2004,5-14 years,1.3
Colombia,2005,75+ years,18.12
Colombia,2005,15-24 years,12.28
Colombia,2005,55-74 years,11.89
Colombia,2005,25-34 years,10.24
Colombia,2005,35-54 years,8.43
Colombia,2005,5-14 years,1.21
Colombia,2006,75+ years,21.46
Colombia,2006,15-24 years,12.32
Colombia,2006,25-34 years,11.68
Colombia,2006,55-74 years,10.96
Colombia,2006,35-54 years,8.61
Colombia,2006,5-14 years,1.08
Colombia,2007,75+ years,17.71
Colombia,2007,55-74 years,12.14
Colombia,2007,15-24 years,11.61
Colombia,2007,25-34 years,11.51
Colombia,2007,35-54 years,8.85
Colombia,2007,5-14 years,0.87
Colombia,2008,75+ years,17.57
Colombia,2008,55-74 years,11.79
Colombia,2008,25-34 years,11.45
Colombia,2008,15-24 years,11.24
Colombia,2008,35-54 years,9.34
Colombia,2008,5-14 years,1.12
Colombia,2009,75+ years,17.74
Colombia,2009,25-34 years,11.47
Colombia,2009,55-74 years,11.32
Colombia,2009,15-24 years,11.26
Colombia,2009,35-54 years,9.31
Colombia,2009,5-14 years,1.29
Colombia,2010,75+ years,15.54
Colombia,2010,25-34 years,11.54
Colombia,2010,15-24 years,11.23
Colombia,2010,55-74 years,9.63
Colombia,2010,35-54 years,8.2
Colombia,2010,5-14 years,0.98
Colombia,2011,75+ years,13.75
Colombia,2011,15-24 years,10.54
Colombia,2011,25-34 years,9.95
Colombia,2011,55-74 years,9.45
Colombia,2011,35-54 years,8.67
Colombia,2011,5-14 years,0.98
Colombia,2012,75+ years,15.21
Colombia,2012,15-24 years,11.42
Colombia,2012,25-34 years,10.59
Colombia,2012,55-74 years,10.41
Colombia,2012,35-54 years,7.78
Colombia,2012,5-14 years,1.06
Colombia,2013,75+ years,14.68
Colombia,2013,15-24 years,10.62
Colombia,2013,55-74 years,9.73
Colombia,2013,25-34 years,9.69
Colombia,2013,35-54 years,7.77
Colombia,2013,5-14 years,0.99
Colombia,2014,75+ years,17.07
Colombia,2014,15-24 years,11.38
Colombia,2014,55-74 years,10.12
Colombia,2014,25-34 years,9.96
Colombia,2014,35-54 years,7.89
Colombia,2014,5-14 years,0.9
Colombia,2015,75+ years,16.33
Colombia,2015,15-24 years,11.27
Colombia,2015,55-74 years,10.83
Colombia,2015,25-34 years,9.49
Colombia,2015,35-54 years,9.12
Colombia,2015,5-14 years,0.96
Costa Rica,1985,35-54 years,14.68
Costa Rica,1985,25-34 years,14.61
Costa Rica,1985,55-74 years,13.19
Costa Rica,1985,15-24 years,11.55
Costa Rica,1985,75+ years,7.69
Costa Rica,1985,5-14 years,0.66
Costa Rica,1986,75+ years,22.56
Costa Rica,1986,35-54 years,21.48
Costa Rica,1986,55-74 years,21.44
Costa Rica,1986,25-34 years,11.58
Costa Rica,1986,15-24 years,6.82
Costa Rica,1986,5-14 years,0.32
Costa Rica,1987,75+ years,35.71
Costa Rica,1987,35-54 years,14.52
Costa Rica,1987,25-34 years,12.34
Costa Rica,1987,15-24 years,7.17
Costa Rica,1987,55-74 years,7.16
Costa Rica,1987,5-14 years,0.0
Costa Rica,1988,75+ years,27.97
Costa Rica,1988,35-54 years,20.39
Costa Rica,1988,55-74 years,13.94
Costa Rica,1988,25-34 years,13.26
Costa Rica,1988,15-24 years,6.98
Costa Rica,1988,5-14 years,0.0
Costa Rica,1989,25-34 years,19.31
Costa Rica,1989,55-74 years,17.43
Costa Rica,1989,35-54 years,15.15
Costa Rica,1989,75+ years,12.5
Costa Rica,1989,15-24 years,7.85
Costa Rica,1989,5-14 years,0.57
Costa Rica,1990,75+ years,26.32
Costa Rica,1990,35-54 years,17.75
Costa Rica,1990,55-74 years,13.27
Costa Rica,1990,15-24 years,11.9
Costa Rica,1990,25-34 years,11.61
Costa Rica,1990,5-14 years,1.12
Costa Rica,1991,35-54 years,14.19
Costa Rica,1991,55-74 years,13.68
Costa Rica,1991,25-34 years,11.31
Costa Rica,1991,75+ years,10.53
Costa Rica,1991,15-24 years,5.03
Costa Rica,1991,5-14 years,0.27
Costa Rica,1992,35-54 years,15.81
Costa Rica,1992,75+ years,14.85
Costa Rica,1992,55-74 years,12.35
Costa Rica,1992,25-34 years,10.68
Costa Rica,1992,15-24 years,9.3
Costa Rica,1992,5-14 years,0.53
Costa Rica,1993,75+ years,37.56
Costa Rica,1993,35-54 years,14.76
Costa Rica,1993,55-74 years,14.33
Costa Rica,1993,25-34 years,13.26
Costa Rica,1993,15-24 years,8.5
Costa Rica,1993,5-14 years,0.0
Costa Rica,1994,75+ years,22.42
Costa Rica,1994,35-54 years,13.18
Costa Rica,1994,25-34 years,12.38
Costa Rica,1994,55-74 years,11.55
Costa Rica,1994,15-24 years,9.63
Costa Rica,1994,5-14 years,0.77
Costa Rica,1995,35-54 years,17.11
Costa Rica,1995,25-34 years,14.68
Costa Rica,1995,55-74 years,13.54
Costa Rica,1995,15-24 years,11.79
Costa Rica,1995,75+ years,8.4
Costa Rica,1995,5-14 years,1.21
Costa Rica,1996,75+ years,27.1
Costa Rica,1996,25-34 years,19.98
Costa Rica,1996,15-24 years,14.65
Costa Rica,1996,35-54 years,12.46
Costa Rica,1996,55-74 years,12.15
Costa Rica,1996,5-14 years,0.5
Costa Rica,1997,55-74 years,17.25
Costa Rica,1997,75+ years,16.14
Costa Rica,1997,25-34 years,12.93
Costa Rica,1997,15-24 years,12.65
Costa Rica,1997,35-54 years,9.74
Costa Rica,1997,5-14 years,1.23
Costa Rica,1998,75+ years,21.57
Costa Rica,1998,25-34 years,18.2
Costa Rica,1998,35-54 years,15.86
Costa Rica,1998,55-74 years,14.22
Costa Rica,1998,15-24 years,12.22
Costa Rica,1998,5-14 years,0.97
Costa Rica,1999,35-54 years,17.92
Costa Rica,1999,25-34 years,17.16
Costa Rica,1999,55-74 years,15.35
Costa Rica,1999,75+ years,14.72
Costa Rica,1999,15-24 years,12.94
Costa Rica,1999,5-14 years,0.0
Costa Rica,2000,75+ years,16.89
Costa Rica,2000,35-54 years,16.62
Costa Rica,2000,25-34 years,16.41
Costa Rica,2000,15-24 years,14.46
Costa Rica,2000,55-74 years,13.07
Costa Rica,2000,5-14 years,0.24
Costa Rica,2001,75+ years,18.63
Costa Rica,2001,25-34 years,14.35
Costa Rica,2001,35-54 years,12.75
Costa Rica,2001,55-74 years,11.48
Costa Rica,2001,15-24 years,8.51
Costa Rica,2001,5-14 years,0.96
Costa Rica,2002,75+ years,20.19
Costa Rica,2002,25-34 years,17.45
Costa Rica,2002,35-54 years,17.06
Costa Rica,2002,15-24 years,15.07
Costa Rica,2002,55-74 years,13.98
Costa Rica,2002,5-14 years,0.96
Costa Rica,2003,75+ years,31.18
Costa Rica,2003,55-74 years,18.62
Costa Rica,2003,35-54 years,17.99
Costa Rica,2003,25-34 years,17.55
Costa Rica,2003,15-24 years,15.78
Costa Rica,2003,5-14 years,0.48
Costa Rica,2004,35-54 years,20.06
Costa Rica,2004,55-74 years,19.19
Costa Rica,2004,25-34 years,18.84
Costa Rica,2004,15-24 years,17.01
Costa Rica,2004,75+ years,11.43
Costa Rica,2004,5-14 years,0.48
Costa Rica,2005,35-54 years,18.48
Costa Rica,2005,55-74 years,15.34
Costa Rica,2005,25-34 years,14.77
Costa Rica,2005,15-24 years,10.85
Costa Rica,2005,75+ years,8.73
Costa Rica,2005,5-14 years,0.49
Costa Rica,2006,35-54 years,22.7
Costa Rica,2006,25-34 years,18.32
Costa Rica,2006,55-74 years,15.62
Costa Rica,2006,15-24 years,15.33
Costa Rica,2006,75+ years,10.36
Costa Rica,2006,5-14 years,1.47
Costa Rica,2007,35-54 years,16.3
Costa Rica,2007,25-34 years,15.49
Costa Rica,2007,55-74 years,13.03
Costa Rica,2007,15-24 years,11.09
Costa Rica,2007,75+ years,7.9
Costa Rica,2007,5-14 years,0.25
Costa Rica,2008,35-54 years,17.97
Costa Rica,2008,15-24 years,12.46
Costa Rica,2008,55-74 years,12.19
Costa Rica,2008,25-34 years,10.79
Costa Rica,2008,75+ years,7.55
Costa Rica,2008,5-14 years,0.25
Costa Rica,2009,25-34 years,16.57
Costa Rica,2009,35-54 years,15.05
Costa Rica,2009,15-24 years,12.17
Costa Rica,2009,55-74 years,12.12
Costa Rica,2009,75+ years,10.83
Costa Rica,2009,5-14 years,0.25
Costa Rica,2010,25-34 years,19.92
Costa Rica,2010,35-54 years,18.24
Costa Rica,2010,55-74 years,13.09
Costa Rica,2010,75+ years,12.09
